150,10000,88,6777,259,2876
151,10000,87,6782,259,2872
152,10000,86,6789,260,2865
153,10000,90,6793,260,2857
154,10000,90,6804,260,2846
155,10000,86,6812,262,2840
156,10000,83,6817,262,2838
157,10000,83,6822,262,2833
158,10000,79,6830,262,2829
159,10000,68,6844,263,2825
160,10000,70,6848,265,2817
161,10000,69,6853,265,2813
162,10000,67,6857,266,2810
163,10000,65,6863,266,2806
164,10000,63,6867,266,2804
165,10000,61,6872,267,2800
166,10000,56,6880,267,2797
167,10000,49,6890,267,2794
168,10000,50,6895,267,2788
169,10000,48,6897,268,2787
170,10000,47,6902,268,2783
171,10000,45,6906,268,2781
172,10000,43,6910,268,2779
173,10000,41,6916,268,2775
174,10000,38,6920,268,2774
175,10000,35,6922,269,2774
176,10000,31,6926,269,2774
177,10000,31,6928,269,2772
178,10000,29,6931,269,2771
179,10000,25,6934,270,2771
180,10000,23,6937,270,2770
181,10000,18,6943,270,2769
182,10000,17,6944,270,2769
183,10000,14,6948,270,2768
184,10000,12,6950,270,2768
185,10000,10,6952,270,2768
186,10000,7,6955,270,2768
187,10000,6,6956,270,2768
188,10000,7,6956,270,2767
189,10000,7,6956,270,2767
190,10000,5,6958,270,2767
191,10000,5,6959,270,2766
192,10000,5,6959,270,2766
193,10000,4,6960,270,2766
194,10000,4,6961,270,2765
195,10000,4,6961,270,2765
196,10000,3,6962,270,2765
197,10000,3,6962,270,2765
198,10000,3,6962,270,2765
199,10000,3,6962,270,2765
200,10000,3,6962,270,2765
201,10000,2,6963,270,2765
202,10000,3,6963,270,2764
203,10000,3,6963,270,2764
204,10000,2,6964,270,2764
205,10000,2,6964,270,2764
206,10000,2,6964,270,2764
207,10000,1,6965,270,2764
208,10000,1,6965,270,2764
209,10000,1,6965,270,2764
210,10000,1,6965,270,2764
211,10000,1,6965,270,2764
212,10000,1,6965,270,2764
213,10000,1,6965,270,2764
214,10000,1,6965,270,2764
215,10000,0,6966,270,2764
